T,lon,lat,Regime,Link
1716,-80.049,26.516,Collision,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/IAN_9-27-12/T1716_results.png
3959,-82.305,26.848,Inundation/Overwash,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/IAN_9-27-12/T3959_results.png
2715,-80.419,27.804,Collision,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/IAN_9-27-12/T2715_results.png
2955,-81.072,29.362,Collision,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/IAN_9-27-12/T2955_results.png
2772,-80.572,28.111,Collision,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/IAN_9-27-12/T2772_results.png
941,-79.676,32.866,Inundation/Overwash,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/IAN_9-27-12/T941_results.png
4059,-82.109,26.43,Inundation/Overwash,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/IAN_9-27-12/T4059_results.png
1125,-79.168,33.304,Inundation/Overwash,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/IAN_9-27-12/T1125_results.png
2632,-80.288,27.462,Inundation/Overwash,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/IAN_9-27-12/T2632_results.png
1365,-81.326,30.032,Inundation/Overwash,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/IAN_9-27-12/T1365_results.png
2815,-80.576,28.424,Inundation/Overwash,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/IAN_9-27-12/T2815_results.png
1334,-81.271,29.874,Collision,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/IAN_9-27-12/T1334_results.png
2739,-80.467,27.897,Collision,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/IAN_9-27-12/T2739_results.png
1540,-81.277,31.276,Inundation/Overwash,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/IAN_9-27-12/T1540_results.png
2483,-80.036,26.745,Collision,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/IAN_9-27-12/T2483_results.png
3679,-85.888,30.221,Collision,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/IAN_9-27-12/T3679_results.png
901,-80.879,31.962,Inundation/Overwash,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/IAN_9-27-12/T901_results.png
3681,-85.925,30.24,Collision,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/IAN_9-27-12/T3681_results.png
1465,-81.443,30.584,Inundation/Overwash,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/IAN_9-27-12/T1465_results.png
2754,-80.514,27.98,Collision,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/IAN_9-27-12/T2754_results.png
1519,-81.404,31.068,Inundation/Overwash,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/IAN_9-27-12/T1519_results.png
1552,-81.886,26.399,Inundation/Overwash,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/IAN_9-27-12/T1552_results.png
897,-80.939,31.906,Inundation/Overwash,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/IAN_9-27-12/T897_results.png
3904,-82.463,27.107,Collision,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/IAN_9-27-12/T3904_results.png
2459,-80.037,26.631,Collision,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/IAN_9-27-12/T2459_results.png
2630,-80.285,27.454,Collision,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/IAN_9-27-12/T2630_results.png
2906,-80.959,29.135,Collision,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/IAN_9-27-12/T2906_results.png
1412,-81.383,30.264,Inundation/Overwash,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/IAN_9-27-12/T1412_results.png
4021,-82.194,26.527,Inundation/Overwash,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/IAN_9-27-12/T4021_results.png
2421,-80.059,26.457,Collision,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/IAN_9-27-12/T2421_results.png
2433,-80.05,26.511,Collision,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/IAN_9-27-12/T2433_results.png
2796,-80.608,28.327,Inundation/Overwash,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/IAN_9-27-12/T2796_results.png
2951,-81.064,29.345,Collision,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/IAN_9-27-12/T2951_results.png
1454,-81.433,30.487,Collision,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/IAN_9-27-12/T1454_results.png
2518,-80.06,26.902,Collision,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/IAN_9-27-12/T2518_results.png
3767,-82.802,27.801,Collision,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/IAN_9-27-12/T3767_results.png
2604,-80.227,27.323,Collision,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/IAN_9-27-12/T2604_results.png
3780,-82.767,27.76,Collision,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/IAN_9-27-12/T3780_results.png
3739,-82.849,27.902,Collision,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/IAN_9-27-12/T3739_results.png
2874,-80.787,28.875,Collision,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/IAN_9-27-12/T2874_results.png
2900,-80.941,29.105,Collision,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/IAN_9-27-12/T2900_results.png
3791,-82.741,27.719,Collision,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/IAN_9-27-12/T3791_results.png
2753,-80.51,27.971,Collision,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/IAN_9-27-12/T2753_results.png
2519,-80.061,26.906,Collision,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/IAN_9-27-12/T2519_results.png
956,-79.17,33.298,Inundation/Overwash,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/IAN_9-27-12/T956_results.png
4131,-81.77,26.029,Inundation/Overwash,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/IAN_9-27-12/T4131_results.png
3986,-82.256,26.692,Inundation/Overwash,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/IAN_9-27-12/T3986_results.png
1120,-79.231,33.143,Inundation/Overwash,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/IAN_9-27-12/T1120_results.png
916,-80.612,32.267,Inundation/Overwash,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/IAN_9-27-12/T916_results.png
3882,-82.53,27.239,Inundation/Overwash,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/IAN_9-27-12/T3882_results.png
2528,-80.073,26.948,Collision,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/IAN_9-27-12/T2528_results.png
2703,-80.394,27.758,Inundation/Overwash,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/IAN_9-27-12/T2703_results.png
1291,-81.202,29.644,Inundation/Overwash,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/IAN_9-27-12/T1291_results.png
1656,-80.118,25.982,Collision,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/IAN_9-27-12/T1656_results.png
1460,-81.441,30.547,Inundation/Overwash,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/IAN_9-27-12/T1460_results.png
1321,-81.261,29.805,Collision,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/IAN_9-27-12/T1321_results.png
3675,-85.797,30.171,Collision,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/IAN_9-27-12/T3675_results.png
3693,-86.157,30.325,Collision,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/IAN_9-27-12/T3693_results.png
3931,-82.385,26.963,Inundation/Overwash,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/IAN_9-27-12/T3931_results.png
2662,-80.33,27.593,Inundation/Overwash,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/IAN_9-27-12/T2662_results.png
2587,-80.178,27.222,Collision,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/IAN_9-27-12/T2587_results.png
1715,-80.051,26.508,Collision,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/IAN_9-27-12/T1715_results.png
3775,-82.784,27.783,Collision,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/IAN_9-27-12/T3775_results.png
1524,-81.354,31.173,Inundation/Overwash,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/IAN_9-27-12/T1524_results.png
1730,-80.036,26.67,Collision,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/IAN_9-27-12/T1730_results.png
3643,-85.178,29.662,Collision,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/IAN_9-27-12/T3643_results.png
1153,-78.792,33.758,Inundation/Overwash,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/IAN_9-27-12/T1153_results.png
1536,-81.277,31.251,Inundation/Overwash,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/IAN_9-27-12/T1536_results.png
2846,-80.576,28.585,Collision,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/IAN_9-27-12/T2846_results.png
2538,-80.089,26.994,Collision,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/IAN_9-27-12/T2538_results.png
2944,-81.05,29.315,Collision,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/IAN_9-27-12/T2944_results.png
1442,-81.405,30.407,Inundation/Overwash,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/IAN_9-27-12/T1442_results.png
2820,-80.545,28.445,Inundation/Overwash,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/IAN_9-27-12/T2820_results.png
3031,-87.367,30.311,Collision,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/IAN_9-27-12/T3031_results.png
1431,-81.398,30.355,Inundation/Overwash,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/IAN_9-27-12/T1431_results.png
883,-81.157,31.581,Inundation/Overwash,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/IAN_9-27-12/T883_results.png
4036,-82.154,26.458,Inundation/Overwash,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/IAN_9-27-12/T4036_results.png
1587,-81.806,26.13,Inundation/Overwash,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/IAN_9-27-12/T1587_results.png
3817,-82.742,27.531,Collision,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/IAN_9-27-12/T3817_results.png
4027,-82.189,26.504,Inundation/Overwash,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/IAN_9-27-12/T4027_results.png
1644,-80.12,25.876,Collision,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/IAN_9-27-12/T1644_results.png
3970,-82.277,26.797,Inundation/Overwash,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/IAN_9-27-12/T3970_results.png
1416,-81.387,30.281,Inundation/Overwash,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/IAN_9-27-12/T1416_results.png
2726,-80.44,27.846,Collision,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/IAN_9-27-12/T2726_results.png
2548,-80.102,27.037,Collision,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/IAN_9-27-12/T2548_results.png
3913,-82.445,27.06,Inundation/Overwash,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/IAN_9-27-12/T3913_results.png
2919,-80.993,29.198,Inundation/Overwash,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/IAN_9-27-12/T2919_results.png
942,-79.643,32.881,Inundation/Overwash,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/IAN_9-27-12/T942_results.png
3637,-85.015,29.596,Collision,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/IAN_9-27-12/T3637_results.png
3859,-82.635,27.378,Collision,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/IAN_9-27-12/T3859_results.png
2817,-80.567,28.433,Inundation/Overwash,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/IAN_9-27-12/T2817_results.png
3027,-87.446,30.294,Collision,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/IAN_9-27-12/T3027_results.png
1310,-81.244,29.747,Collision,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/IAN_9-27-12/T1310_results.png
3671,-85.738,30.128,Collision,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/IAN_9-27-12/T3671_results.png
902,-80.868,31.968,Inundation/Overwash,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/IAN_9-27-12/T902_results.png
3916,-82.434,27.046,Inundation/Overwash,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/IAN_9-27-12/T3916_results.png
4090,-81.85,26.342,Inundation/Overwash,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/IAN_9-27-12/T4090_results.png
3722,-82.828,27.993,Collision,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/IAN_9-27-12/T3722_results.png
2400,-80.069,26.361,Collision,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/IAN_9-27-12/T2400_results.png
4011,-82.209,26.575,Inundation/Overwash,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/IAN_9-27-12/T4011_results.png
2411,-80.064,26.412,Collision,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/IAN_9-27-12/T2411_results.png
1650,-80.121,25.929,Collision,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/IAN_9-27-12/T1650_results.png
898,-80.936,31.909,Inundation/Overwash,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/IAN_9-27-12/T898_results.png
2692,-80.376,27.714,Collision,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/IAN_9-27-12/T2692_results.png
3973,-82.269,26.783,Inundation/Overwash,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/IAN_9-27-12/T3973_results.png
1483,-81.459,30.748,Collision,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/IAN_9-27-12/T1483_results.png
2941,-81.045,29.305,Collision,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/IAN_9-27-12/T2941_results.png
4015,-82.201,26.552,Inundation/Overwash,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/IAN_9-27-12/T4015_results.png
2558,-80.121,27.081,Collision,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/IAN_9-27-12/T2558_results.png
2637,-80.295,27.482,Collision,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/IAN_9-27-12/T2637_results.png
2675,-80.353,27.644,Collision,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/IAN_9-27-12/T2675_results.png
3919,-82.417,27.018,Inundation/Overwash,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/IAN_9-27-12/T3919_results.png
2502,-80.04,26.83,Collision,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/IAN_9-27-12/T2502_results.png
1476,-81.432,30.661,Inundation/Overwash,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/IAN_9-27-12/T1476_results.png
4084,-81.874,26.385,Inundation/Overwash,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/IAN_9-27-12/T4084_results.png
3781,-82.765,27.756,Collision,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/IAN_9-27-12/T3781_results.png
2535,-80.084,26.982,Collision,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/IAN_9-27-12/T2535_results.png
2775,-80.579,28.132,Collision,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/IAN_9-27-12/T2775_results.png
4019,-82.195,26.534,Inundation/Overwash,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/IAN_9-27-12/T4019_results.png
1472,-81.436,30.637,Collision,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/IAN_9-27-12/T1472_results.png
2398,-80.07,26.352,Collision,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/IAN_9-27-12/T2398_results.png
1433,-81.399,30.363,Collision,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/IAN_9-27-12/T1433_results.png
2635,-80.291,27.474,Collision,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/IAN_9-27-12/T2635_results.png
3890,-82.503,27.191,Collision,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/IAN_9-27-12/T3890_results.png
2875,-80.792,28.883,Collision,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/IAN_9-27-12/T2875_results.png
3887,-82.511,27.207,Collision,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/IAN_9-27-12/T3887_results.png
2728,-80.445,27.854,Inundation/Overwash,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/IAN_9-27-12/T2728_results.png
4121,-81.805,26.122,Inundation/Overwash,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/IAN_9-27-12/T4121_results.png
2457,-80.037,26.623,Collision,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/IAN_9-27-12/T2457_results.png
1637,-80.123,25.805,Collision,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/IAN_9-27-12/T1637_results.png
1753,-80.05,26.871,Collision,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/IAN_9-27-12/T1753_results.png
1356,-81.316,29.995,Inundation/Overwash,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/IAN_9-27-12/T1356_results.png
2568,-80.143,27.121,Collision,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/IAN_9-27-12/T2568_results.png
917,-80.521,32.3,Inundation/Overwash,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/IAN_9-27-12/T917_results.png
1281,-81.184,29.6,Collision,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/IAN_9-27-12/T1281_results.png
2666,-80.34,27.611,Collision,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/IAN_9-27-12/T2666_results.png
1311,-81.247,29.755,Collision,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/IAN_9-27-12/T1311_results.png
3921,-82.411,27.009,Inundation/Overwash,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/IAN_9-27-12/T3921_results.png
2887,-80.879,29.011,Collision,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/IAN_9-27-12/T2887_results.png
3654,-85.4,29.75,Collision,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/IAN_9-27-12/T3654_results.png
1703,-80.065,26.403,Collision,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/IAN_9-27-12/T1703_results.png
2738,-80.465,27.893,Collision,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/IAN_9-27-12/T2738_results.png
1457,-81.436,30.524,Inundation/Overwash,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/IAN_9-27-12/T1457_results.png
2546,-80.099,27.03,Collision,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/IAN_9-27-12/T2546_results.png
1500,-81.411,30.891,Inundation/Overwash,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/IAN_9-27-12/T1500_results.png
3856,-82.645,27.393,Collision,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/IAN_9-27-12/T3856_results.png
2693,-80.377,27.718,Collision,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/IAN_9-27-12/T2693_results.png
3752,-82.844,27.848,Collision,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/IAN_9-27-12/T3752_results.png
2578,-80.156,27.174,Collision,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/IAN_9-27-12/T2578_results.png
1421,-81.391,30.303,Collision,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/IAN_9-27-12/T1421_results.png
3612,-84.348,29.898,Collision,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/IAN_9-27-12/T3612_results.png
1277,-81.177,29.584,Inundation/Overwash,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/IAN_9-27-12/T1277_results.png
884,-81.155,31.585,Inundation/Overwash,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/IAN_9-27-12/T884_results.png
2643,-80.303,27.507,Inundation/Overwash,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/IAN_9-27-12/T2643_results.png
2532,-80.079,26.965,Collision,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/IAN_9-27-12/T2532_results.png
2748,-80.495,27.944,Collision,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/IAN_9-27-12/T2748_results.png
3736,-82.845,27.918,Collision,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/IAN_9-27-12/T3736_results.png
3740,-82.85,27.896,Collision,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/IAN_9-27-12/T3740_results.png
4004,-82.224,26.616,Inundation/Overwash,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/IAN_9-27-12/T4004_results.png
2791,-80.608,28.293,Collision,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/IAN_9-27-12/T2791_results.png
1154,-78.763,33.775,Collision,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/IAN_9-27-12/T1154_results.png
1535,-81.287,31.234,Inundation/Overwash,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/IAN_9-27-12/T1535_results.png
2963,-81.09,29.399,Collision,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/IAN_9-27-12/T2963_results.png
2588,-80.18,27.226,Collision,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/IAN_9-27-12/T2588_results.png
3937,-82.367,26.933,Inundation/Overwash,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/IAN_9-27-12/T3937_results.png
2574,-80.151,27.145,Collision,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/IAN_9-27-12/T2574_results.png
1312,-81.249,29.759,Collision,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/IAN_9-27-12/T1312_results.png
1635,-80.128,25.789,Collision,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/IAN_9-27-12/T1635_results.png
2507,-80.045,26.852,Collision,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/IAN_9-27-12/T2507_results.png
3661,-85.374,29.91,Collision,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/IAN_9-27-12/T3661_results.png
1296,-81.213,29.67,Inundation/Overwash,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/IAN_9-27-12/T1296_results.png
3724,-82.828,27.984,Collision,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/IAN_9-27-12/T3724_results.png
